date,sale_dollars,sale_liters
2017-09-27,1354682.9300000004,96368.67000000023
2017-09-28,1009460.5700000066,69379.84999999995
2017-09-29,551791.9900000026,38000.64999999996
2017-10-02,1866128.7599999844,121996.64000000048
2017-10-03,1777736.6299999862,106860.97000000063
2017-10-04,1507969.0099999919,98063.26000000024
2017-10-05,1945471.8799999827,112607.34000000036
2017-10-06,715684.480000001,46815.89999999994
2017-10-09,1540163.4799999874,100918.67000000022
2017-10-10,1625219.3699999887,95682.4300000002
2017-10-11,1562832.159999991,99465.67000000032
2017-10-12,1811956.9199999922,110775.65000000029
2017-10-13,653129.2100000021,46076.759999999915
2017-10-16,1413511.080000001,90352.8100000004
2017-10-17,1609409.9900000002,100181.56000000049
2017-10-18,1455163.2499999942,95966.5400000005
2017-10-19,1546157.6099999982,101426.15000000024
2017-10-20,670227.8099999999,50131.639999999956
2017-10-23,1648962.089999999,114191.24000000047
2017-10-24,1682237.359999986,113301.69000000061
2017-10-25,1501059.0699999891,101787.38000000041
2017-10-26,1278311.8599999999,85183.5400000001
2017-10-27,648099.1800000012,44266.83999999994
2017-10-30,1562490.8700000006,104752.02000000038
2017-10-31,757500.0300000047,18611.89000000017
2017-11-01,1448492.349999995,92698.0400000003
2017-11-02,1217195.7199999995,73344.85000000011
2017-11-03,635858.2700000015,44462.46999999989
2017-11-06,1415639.369999997,88560.73000000021
2017-11-07,1622805.3499999845,100998.44000000042
2017-11-08,1650754.829999987,109178.63000000038
2017-11-09,1504943.3099999877,96997.31000000013
2017-11-10,682315.7900000019,44187.77999999997
2017-11-13,1359408.509999998,88618.73000000029
2017-11-14,1399044.0699999954,89903.90000000043
2017-11-15,1591659.37999999,105691.91000000048
2017-11-16,1623331.749999993,102414.3200000003
2017-11-17,849303.8300000053,60134.48999999993
2017-11-20,1636030.3399999947,103285.58000000048
2017-11-21,1286063.3699999948,83237.51000000024
2017-11-22,692590.2299999996,47004.669999999925
2017-11-27,1496820.729999986,98378.58000000054
2017-11-28,1393871.2599999988,87311.40000000042
2017-11-29,1435868.9699999823,91155.71000000028
2017-11-30,1906930.58999998,117041.08000000028
2017-12-01,794585.0000000022,55627.05000000005
2017-12-04,2084436.1599999962,121399.92000000043
2017-12-05,2106850.969999988,125612.8600000006
2017-12-06,1648203.5599999868,105857.72000000042
2017-12-07,2087567.1299999936,128486.83000000044
2017-12-08,763897.8400000022,54527.99999999994
2017-12-11,1582728.839999996,100370.3300000003
2017-12-12,1767911.3499999866,112249.99000000059
2017-12-13,1621244.8199999875,103706.27000000043
2017-12-14,1559749.3200000024,95765.37000000018
2017-12-15,704160.4600000049,48633.76000000003
2017-12-18,1772375.2199999923,111208.55000000032
2017-12-19,1547137.2999999956,94664.2500000003
2017-12-20,1694210.489999978,115059.34000000014
2017-12-21,1505483.0999999926,93406.33000000018
2017-12-22,2181816.8599999757,145333.7300000007
2017-12-26,1717879.899999983,105618.77000000047
2017-12-27,1750133.4899999716,109551.40000000047
2017-12-28,1813163.3199999838,106885.40000000033
2017-12-29,681895.6600000031,43581.789999999935
2018-01-02,971601.5400000076,64950.23999999996
2018-01-03,1203749.0199999963,77849.44999999995
2018-01-04,1124619.3199999998,68250.07
2018-01-05,551381.030000002,35299.169999999955
2018-01-08,1621213.2299999895,103130.24000000083
2018-01-09,1333084.4299999974,89483.50000000035
2018-01-10,1093671.5100000019,75897.11000000009
2018-01-11,1094103.8500000043,71624.57000000007
2018-01-12,488188.6500000028,36142.219999999936
2018-01-15,1255475.6799999978,83624.14000000016
2018-01-16,962063.7600000076,65512.270000000004
2018-01-17,1108307.8800000076,75428.92000000022
2018-01-18,931254.5400000033,60834.74999999994
2018-01-19,489593.56000000145,35363.85999999994
2018-01-22,1128416.2100000053,74028.49000000006
2018-01-23,1059378.6900000086,71898.54999999997
2018-01-24,1222890.49,84887.6700000002
2018-01-25,1068072.9200000048,71291.50000000009
2018-01-26,481613.07000000187,35394.039999999906
2018-01-29,1186423.1699999988,78196.13000000021
2018-01-30,1059366.1000000045,73311.82000000015
2018-01-31,1172338.2900000047,83323.30000000013
2018-02-01,1199258.2900000028,78323.97000000013
2018-02-02,508669.09000000043,35525.09999999996
2018-02-05,1489142.1599999983,102731.57000000028
2018-02-06,1505878.049999991,104922.31000000046
2018-02-07,1425685.5299999993,97628.75000000033
2018-02-08,1479742.7799999984,96627.73000000013
2018-02-09,650903.5200000021,46342.59999999989
2018-02-12,1208117.3400000026,74500.76000000018
2018-02-13,1293192.7500000026,81590.15000000039
2018-02-14,1221161.2799999956,80599.53000000012
2018-02-15,1211741.519999999,78382.38999999997
2018-02-16,544348.1100000028,39374.11999999991
2018-02-19,1166994.1200000013,75351.9400000001
2018-02-20,1116847.4500000027,73907.9300000002
2018-02-21,1232714.6599999964,84032.78000000019
2018-02-22,1296765.1899999995,89035.71000000015
2018-02-23,523261.7400000018,39380.40999999999
2018-02-26,1367053.2499999986,92362.80000000031
2018-02-27,1165148.7099999993,83779.59000000026
2018-02-28,1254550.8799999962,87160.89000000019
2018-03-01,1149359.2700000047,77537.06000000013
2018-03-02,510326.60000000254,36913.049999999894
2018-03-05,1508493.3999999983,95591.84000000043
2018-03-06,1429466.6599999957,97380.21000000053
2018-03-07,1368104.549999993,88772.92000000026
2018-03-08,1446451.879999999,91691.39000000033
2018-03-09,539238.5500000019,38930.959999999985
2018-03-12,1399899.1199999894,89782.71000000025
2018-03-13,1212829.5200000051,79244.06000000032
2018-03-14,1250552.9799999974,82712.75000000033
2018-03-15,1177261.999999996,73065.70000000014
2018-03-16,523151.7400000008,36960.10999999998
2018-03-19,1406053.0999999987,90693.95000000023
2018-03-20,1065699.4900000016,74012.6500000002
2018-03-21,1221052.4499999997,81652.93000000021
2018-03-22,1203879.2600000002,77732.08000000018
2018-03-23,508026.46000000107,37254.2699999999
2018-03-26,1365950.8099999905,86346.74000000021
2018-03-27,1344555.4799999972,83780.93000000028
2018-03-28,1327409.309999999,85722.66000000038
2018-03-29,1385435.869999996,86104.11000000019
2018-03-30,529842.7300000009,37119.64999999993
2018-04-02,1397967.379999996,89133.63000000044
2018-04-03,1412825.1999999958,95983.6500000003
2018-04-04,1427188.2499999914,98240.2900000004
2018-04-05,1474484.3899999934,94687.49000000014
2018-04-06,518402.2900000022,38385.269999999975
2018-04-09,1529723.5999999898,100809.09000000032
2018-04-10,1423188.9800000037,95208.87000000055
2018-04-11,1535855.0099999933,105363.49000000049
2018-04-12,1545697.0499999954,106715.87000000018
2018-04-13,685004.7400000027,47902.25999999995
2018-04-16,1310716.1799999955,87285.34000000024
2018-04-17,1240952.9500000062,83200.01000000024
2018-04-18,1279611.4700000002,86797.62000000017
2018-04-19,1250152.0999999999,78962.66000000009
2018-04-20,521829.36000000115,38550.42999999994
2018-04-23,1384547.2300000018,94861.56000000027
2018-04-24,1329900.1700000004,89102.45000000024
2018-04-25,1353942.0699999915,93810.81000000045
2018-04-26,1322105.559999999,90692.58000000028
2018-04-27,608228.8400000012,45432.249999999956
2018-04-30,1662423.8699999908,106561.89000000048
2018-05-01,1507722.0900000008,102591.68000000055
2018-05-02,1757247.5799999891,126843.64000000033
2018-05-03,1505977.319999993,105803.29000000028
2018-05-04,769033.5200000037,58755.38999999999
2018-05-07,1544994.4099999939,104659.50000000057
2018-05-08,1543162.8099999898,109949.51000000066
2018-05-09,1487596.8199999915,102470.91000000038
2018-05-10,1427826.64,96488.6700000002
2018-05-11,580643.2100000016,41435.60999999999
2018-05-14,1530321.8199999847,101901.93000000052
2018-05-15,845738.880000001,56632.80000000002
2018-05-16,1837000.9099999808,122943.9600000006
2018-05-17,1362288.6799999962,88764.26000000036
2018-05-18,608607.020000003,45223.06999999995
2018-05-21,1384592.279999995,92319.94000000038
2018-05-22,1444718.3199999998,98303.7000000006
2018-05-23,1579715.2999999837,108102.45000000055
2018-05-24,1282669.5999999943,86391.82000000014
2018-05-25,1638788.9099999964,114687.49000000028
2018-05-29,1461407.669999994,95882.60000000068
2018-05-30,1609385.389999988,108575.96000000057
2018-05-31,1471379.2099999993,98890.0900000001
2018-06-01,685014.370000002,47686.33999999999
2018-06-04,1803100.3999999878,117439.28000000036
2018-06-05,1510278.9999999949,96714.43000000039
2018-06-06,1576409.8399999964,104524.09000000045
2018-06-07,1468460.609999996,98481.96000000018
2018-06-08,565742.8200000025,40950.06999999996
2018-06-11,1449431.0199999951,97134.14000000051
2018-06-12,1490585.219999997,97531.97000000045
2018-06-13,1537180.5399999882,103965.36000000022
2018-06-14,1603063.039999995,104675.0200000002
2018-06-15,730659.3200000027,53320.119999999966
2018-06-18,1326791.6600000013,88807.04000000027
2018-06-19,1249674.4899999972,83701.34000000016
2018-06-20,1318506.5299999893,89912.40000000053
2018-06-21,1298383.1900000006,84784.1200000001
2018-06-22,492800.8700000008,34347.35999999996
2018-06-25,1619742.739999987,109008.66000000056
2018-06-26,1555201.7299999953,101394.17000000068
2018-06-27,1843207.2999999942,124786.70000000049
2018-06-28,1628724.7599999995,107784.4400000003
2018-06-29,1821067.809999987,126458.5700000006
2018-07-02,1053465.390000008,69051.77000000006
2018-07-03,1201095.5899999987,78338.98000000039
2018-07-05,1340085.9900000046,88976.26000000021
2018-07-06,568902.2800000015,40782.53999999996
2018-07-09,1434594.7300000049,95049.45000000042
2018-07-10,1569618.9799999937,106181.8600000006
2018-07-11,1737629.9099999932,115954.6500000009
2018-07-12,1287567.350000002,89136.23000000019
2018-07-13,606879.1100000015,46044.89999999994
2018-07-16,1387700.8199999975,90962.75000000026
2018-07-17,1298889.1600000018,88226.87000000068
2018-07-18,1497182.6799999974,98818.42000000046
2018-07-19,1322075.470000001,89981.1400000002
2018-07-20,608135.3000000035,44196.68999999996
2018-07-23,1441445.579999999,92747.59000000033
2018-07-24,1253192.5600000091,82745.37000000034
2018-07-25,1414828.6700000002,94284.08000000032
2018-07-26,1572116.1199999999,97135.65000000015
2018-07-27,611448.3700000007,43513.72999999996
2018-07-30,1600256.170000003,107152.79000000036
2018-07-31,1387257.800000003,95659.15000000047
2018-08-01,1619468.0399999924,106783.90000000029
2018-08-02,1761942.8799999938,115272.22000000015
2018-08-03,658734.0500000047,42959.20000000004
2018-08-06,1495037.0100000019,95920.76000000043
2018-08-07,1508193.1499999953,100984.45000000064
2018-08-08,1467433.7599999951,98562.39000000028
2018-08-09,1459116.8000000017,92215.10000000018
2018-08-10,718737.3700000029,51094.06000000009
2018-08-13,1400380.5899999992,93315.16000000022
2018-08-14,1448213.1799999957,98611.35000000037
2018-08-15,1446767.3599999994,95911.34000000032
2018-08-16,1365618.050000004,87279.11000000012
2018-08-17,594432.0700000012,41724.18999999996
2018-08-20,1490381.0199999965,98891.65000000023
2018-08-21,1298467.2700000047,85463.51000000039
2018-08-22,1281963.0199999975,87573.06000000022
2018-08-23,1184362.9700000004,76334.56000000007
2018-08-24,570468.6600000035,40955.16999999994
2018-08-27,1630125.8399999843,105793.32000000024
2018-08-28,1557340.8399999898,108162.92000000033
2018-08-29,1528983.1599999974,100329.05000000022
2018-08-30,1336697.7600000068,83546.83000000002
2018-08-31,1684775.6599999936,117423.95000000006
2018-09-04,1531794.930000002,103671.5000000004
2018-09-05,1698232.9199999804,112687.57000000005
2018-09-06,1659957.9799999928,110295.13000000009
2018-09-07,648356.5900000008,48647.23000000006
2018-09-10,1569211.5099999898,105246.45000000027
2018-09-11,1489456.0999999938,101334.84000000024
2018-09-12,1364462.4099999948,91613.78000000019
2018-09-13,1363612.380000001,86242.36000000023
2018-09-14,580879.0800000032,39745.759999999966
2018-09-17,1438187.6299999924,93867.7400000002
2018-09-18,1237667.120000001,80986.63000000018
2018-09-19,1439456.949999991,97512.87000000033
2018-09-20,1271430.8899999964,80784.30000000015
2018-09-21,583108.9100000035,42550.48999999997
2018-09-24,1401481.7299999925,91737.41000000003
2018-09-25,1377931.8199999977,88244.09000000036
2018-09-26,1351330.0699999947,88075.2800000002
2018-09-27,1296045.379999999,77189.79000000027
2018-09-28,501686.2900000012,35713.10999999996
2018-10-01,1535782.79999999,95563.98000000016
2018-10-02,2071385.259999982,114501.21000000025
2018-10-03,1656522.1399999904,108758.14000000017
2018-10-04,1877850.4399999883,111086.23000000005
2018-10-05,640627.3100000011,46387.55999999997
2018-10-08,1602818.5699999938,101965.86000000034
2018-10-09,1717829.6799999855,100616.09000000026
2018-10-10,1943492.2399999902,113963.67000000026
2018-10-11,1570835.2999999977,94959.62000000004
2018-10-12,740779.1500000039,47515.09000000003
2018-10-15,1690335.6799999976,106067.21000000031
2018-10-16,1343065.599999997,84643.51000000011
2018-10-17,1691624.429999985,107174.70000000013
2018-10-18,1735642.3699999934,104906.85000000008
2018-10-19,872773.8800000015,57463.440000000024
2018-10-22,1573536.6799999925,101525.58000000016
2018-10-23,1772022.0399999926,108209.83000000018
2018-10-24,1758281.5599999875,115262.95000000022
2018-10-25,1457055.0099999977,91468.54000000002
2018-10-26,665928.8500000016,47741.39999999998
2018-10-29,1561287.4099999883,98697.20000000019
2018-10-30,1686230.7199999923,100479.65000000024
2018-10-31,1443546.289999991,91181.80000000012
2018-11-01,1207971.8899999973,74545.96000000012
2018-11-02,576864.1400000028,41163.499999999985
2018-11-05,1681689.0599999945,103904.5200000003
2018-11-06,1711811.9399999944,106429.30000000019
2018-11-07,1688815.4799999862,105058.2200000001
2018-11-08,1530289.8899999976,94857.18000000005
2018-11-09,731422.8500000015,47301.600000000006
2018-11-12,1673089.4299999962,102603.38000000014
2018-11-13,1491097.26999999,91178.25000000012
2018-11-14,1957428.3999999864,124675.40000000026
2018-11-15,1856058.0699999824,115126.85999999999
2018-11-16,722234.7700000011,50331.68000000002
2018-11-19,1739728.0999999933,109631.21000000034
2018-11-20,1512988.9299999932,95101.4200000002
2018-11-21,748192.7600000025,48423.499999999985
2018-11-26,1776225.869999988,108206.04000000018
2018-11-27,1652565.7799999907,99157.50000000017
2018-11-28,1727914.8799999896,108573.32000000023
2018-11-29,1915221.7899999907,115424.44000000016
2018-11-30,862732.1500000053,59661.57000000001
2018-12-03,1840597.039999997,109745.45000000011
2018-12-04,1758292.2399999967,106401.05000000009
2018-12-05,1989571.4199999908,120691.08000000032
2018-12-06,2136798.529999991,130275.43000000015
2018-12-07,880274.3000000038,61249.42000000005
2018-12-10,1879452.4199999918,117018.01000000017
2018-12-11,1769934.6599999894,111527.69000000053
2018-12-12,1924267.1099999885,116086.37000000011
2018-12-13,2168068.4199999836,126976.33000000002
2018-12-14,809189.7600000042,56443.92
2018-12-17,2010884.2999999805,121055.5300000003
2018-12-18,1813008.3799999827,108613.56000000007
2018-12-19,1857185.6399999775,116133.38000000014
2018-12-20,2006871.8199999833,117864.52999999994
2018-12-21,2170423.2599999844,139561.52000000008
2018-12-24,75539.12,3265.7099999999987
2018-12-26,1844779.0099999728,112357.76000000043
2018-12-27,1944745.4399999836,121243.02000000032
2018-12-28,1914349.2399999804,120241.52000000018
2018-12-29,583340.1400000021,37739.35999999991
2018-12-31,1648757.7999999886,98802.99000000008
2019-01-02,1071212.2200000058,69062.3600000002
2019-01-03,1166456.490000004,74807.77000000012
2019-01-04,1379766.0800000026,88354.06000000011
2019-01-07,1400248.1100000038,88756.40000000027
2019-01-08,976662.4700000042,63915.140000000094
2019-01-09,1067434.5400000066,70922.41000000019
2019-01-10,1224052.390000005,82055.07000000007
2019-01-11,548847.840000003,39452.14999999997
2019-01-14,1120499.2000000067,71844.39000000025
2019-01-15,1025281.31000001,70231.43000000037
2019-01-16,1135055.7600000063,76019.51000000013
2019-01-17,1079346.5800000073,70284.72000000025
2019-01-18,811826.0300000029,57717.62000000002
2019-01-22,1245375.270000002,84862.25000000035
2019-01-23,938765.6800000069,64007.290000000125
2019-01-24,1648702.279999994,111049.99000000003
2019-01-25,893914.1000000061,63545.400000000096
2019-01-28,1563023.4600000007,101993.11999999997
2019-01-29,1079128.0200000084,73958.49000000021
2019-01-30,984318.7800000032,68379.95000000004
2019-01-31,1106865.9800000058,70743.26000000023
2019-02-01,619534.2300000013,43917.72999999996
2019-02-04,1529016.6000000031,100417.75000000041
2019-02-05,1354604.6600000057,88410.7400000003
2019-02-06,1420364.509999997,95066.36000000022
2019-02-07,1634884.4799999958,107011.65000000004
2019-02-08,620386.7200000042,46388.30000000001
2019-02-11,1645820.6099999996,109276.63000000028
2019-02-12,1282548.7200000063,85326.70000000014
2019-02-13,1313136.4200000023,91649.61000000007
2019-02-14,1254168.0000000063,84971.37000000002
2019-02-15,569282.1600000011,45573.63000000002
2019-02-18,1401746.4199999913,94674.6000000003
2019-02-19,1205740.6600000032,79789.77000000008
2019-02-20,1393122.3799999969,98996.6600000004
2019-02-21,1391144.5000000016,86360.17000000032
2019-02-22,625673.9900000033,45075.07999999997
2019-02-25,1428635.990000008,97528.57000000024
2019-02-26,1382246.0299999998,101053.30000000009
2019-02-27,1291684.0700000008,90543.20000000014
2019-02-28,1278169.3400000012,88909.74999999993
2019-03-01,633872.2499999999,43910.510000000024
2019-03-04,1573461.9500000107,98012.35999999994
2019-03-05,1542964.0800000087,95955.8800000001
2019-03-06,1742535.3199999926,107974.35000000012
2019-03-07,1738780.9000000048,106601.17999999996
2019-03-08,700638.5300000024,47695.970000000016
2019-03-11,1472221.280000013,91872.54000000028
2019-03-12,1572739.140000002,91215.28000000026
2019-03-13,1497215.7000000163,92700.11000000036
2019-03-14,1410604.2000000146,90864.92000000014
2019-03-15,513613.9499999986,35547.76999999995
2019-03-18,1377502.2800000156,86086.40000000014
2019-03-19,993209.3500000092,66314.09000000037
2019-03-20,1208884.2300000135,79289.83000000026
2019-03-21,1135707.410000011,73151.64000000026
2019-03-22,506453.1999999998,35513.079999999914
2019-03-25,1253480.100000008,83562.86000000007
2019-03-26,1047203.2800000141,72530.49000000028
2019-03-27,1163097.6200000162,79575.3900000002
2019-03-28,1289889.5900000136,86006.96000000012
2019-03-29,608654.0000000001,42770.759999999995
2019-04-01,1380021.3899999969,89638.7800000003
2019-04-02,1252650.5799999984,87348.12000000029
2019-04-03,1391115.0500000003,93832.42000000014
2019-04-04,1484711.4699999997,97005.53000000019
2019-04-05,674455.7400000026,48561.02
2019-04-08,1409058.3299999954,90289.33000000022
2019-04-09,1247923.5500000077,87211.0900000003
2019-04-10,1442188.2399999965,100070.9200000001
2019-04-11,1337015.8300000029,90153.9100000002
2019-04-13,724460.1800000049,50856.33000000005
2019-04-15,1060334.170000001,68773.27000000003
2019-04-16,1108078.8400000036,75019.65000000023
2019-04-17,1402917.2099999962,94991.33000000012
2019-04-18,1199187.800000005,77259.75000000019
2019-04-19,1162171.4200000071,78825.09000000024
2019-04-22,1261051.4900000063,81216.78000000038
2019-04-23,1252325.8800000048,84773.06000000042
2019-04-24,1803342.2700000012,116320.00000000004
2019-04-25,1281683.3199999977,82187.00000000007
2019-04-26,1375247.5000000084,96183.98000000035
2019-04-29,1333446.4499999976,86092.31000000019
2019-04-30,1205221.139999999,79583.8300000003
2019-05-01,1162848.4699999997,77750.17000000009
2019-05-02,1447287.6199999969,92818.97000000019
2019-05-03,1276215.6000000034,91592.95000000026
2019-05-06,1376169.480000004,93003.49000000024
2019-05-07,1765024.2199999911,125159.28000000048
2019-05-08,1363439.7300000058,95258.11000000007
2019-05-09,1166319.3900000076,77601.53000000016
2019-05-10,1349743.9199999964,95304.58000000025
2019-05-13,1326738.030000002,89040.23000000014
2019-05-14,1646857.1499999997,112084.40000000042
2019-05-15,1792116.9500000014,114600.4900000001
2019-05-16,1217491.8500000024,75594.76000000008
2019-05-17,1605671.2500000028,105378.8000000002
2019-05-19,1811.5800000000002,118.62
2019-05-20,1428853.7100000011,92212.79000000047
2019-05-21,1457289.099999999,97633.63000000051
2019-05-22,1629082.3299999998,103939.38000000003
2019-05-23,1381516.8099999947,86550.59000000013
2019-05-24,1388537.2200000028,91171.97000000022
2019-05-28,1758703.9399999972,113237.90000000036
2019-05-29,1918359.2199999942,128592.08000000032
2019-05-30,1446439.149999995,94161.56000000023
2019-05-31,1850256.549999996,120516.59999999989
2019-06-01,117028.68,12495.0
2019-06-03,1568622.0200000147,96875.66000000012
2019-06-04,1430653.1300000204,94318.31000000036
2019-06-05,1400037.1500000115,93141.63000000012
2019-06-06,1297885.0700000115,83626.23000000007
2019-06-07,1226486.8900000146,82801.90000000013
2019-06-10,1303244.4600000102,84407.55000000025
2019-06-11,1442067.7400000072,91966.31000000011
2019-06-12,1428110.6600000123,92896.08000000002
2019-06-13,1379750.6100000113,82091.83000000003
2019-06-14,1130259.7000000156,73012.80000000009
2019-06-15,340341.34000000043,23111.819999999956
2019-06-17,1230158.7400000037,77328.71000000018
2019-06-18,1372991.84000001,90608.43000000042
2019-06-19,1440942.2400000072,88495.40000000007
2019-06-20,1010739.630000006,64050.02000000024
2019-06-21,1303060.7200000144,86220.56999999992
2019-06-24,1730151.7800000014,111601.79000000023
2019-06-25,1696401.9200000088,111670.7300000001
2019-06-26,2155770.03999999,136623.65999999986
2019-06-27,1456731.980000012,89903.85000000012
2019-06-28,1415594.6200000132,95419.35999999996
2019-07-01,1613749.0300000133,106129.60000000006
2019-07-02,1470034.9600000235,98415.41000000037
2019-07-03,1268041.3800000125,84233.33000000006
2019-07-04,106771.11,5969.390000000001
2019-07-05,2116536.460000011,143398.80999999947
2019-07-08,1337896.720000012,85831.29000000017
2019-07-09,1261205.9100000104,83379.03000000022
2019-07-10,1440889.9500000067,94011.50999999994
2019-07-11,1045653.5900000054,64067.170000000224
2019-07-12,1398967.410000013,96401.46000000004
2019-07-15,1324777.5300000135,95244.29000000012
2019-07-16,1273566.75000002,88935.48000000029
2019-07-17,1312199.1300000153,88982.64000000007
2019-07-18,1000945.9700000084,63330.43000000016
2019-07-19,1148558.8200000143,78690.75000000006
2019-07-22,1217294.1400000139,79775.45000000036
2019-07-23,1113499.9600000146,76146.0900000003
2019-07-24,1261055.200000018,85703.0799999999
2019-07-25,1077390.740000005,68875.25000000019
2019-07-26,1630210.8300000054,112353.8699999996
2019-07-29,1638225.860000012,110460.7800000001
2019-07-30,1551988.3800000192,104241.28000000026
2019-07-31,2357939.859999999,148239.98999999982
2019-08-01,1388185.3300000015,83986.5800000004
2019-08-02,1123314.2200000037,73593.3100000005
2019-08-05,1342386.970000006,82432.30000000085
2019-08-06,1217410.090000008,78674.7900000009
2019-08-07,1363064.5699999959,87189.86000000058
2019-08-08,1034532.5100000055,64837.030000000355
2019-08-09,1130987.5000000088,73119.31000000064
2019-08-12,1330962.6300000078,82908.06000000087
2019-08-13,1336593.3600000043,82700.43000000103
2019-08-14,1150509.7900000042,73665.34000000048
2019-08-15,1006069.5800000079,64154.170000000464
2019-08-16,1203917.2100000067,75374.54000000062
2019-08-19,1255095.150000012,81499.46000000084
2019-08-20,1164320.6600000022,76857.2100000009
2019-08-21,1305839.8000000028,83892.42000000054
2019-08-22,1054882.0400000052,62351.500000000306
2019-08-23,1350139.8400000033,87413.42000000081
2019-08-26,1661985.8299999936,105894.89000000097
2019-08-27,1625855.259999994,102925.0800000014
2019-08-28,1697515.0799999959,110297.04000000088
2019-08-29,1417561.11,89294.85000000078
2019-08-30,1263134.760000013,84182.37000000048
2019-09-03,1500854.1700000041,96089.46000000063
2019-09-04,1286434.7900000005,84388.94000000121
2019-09-05,2290099.18999999,150074.6900000005
2019-09-06,1315314.5099999981,86073.0000000007
2019-09-09,1331168.8200000047,85079.07000000107
2019-09-10,1340731.7800000026,91427.5100000013
2019-09-11,1353418.0699999973,84863.71000000043
2019-09-12,1139811.2999999993,69031.87000000039
2019-09-13,1243274.620000005,77996.77000000059
2019-09-16,1268702.6900000013,80171.43000000098
2019-09-17,1467124.2199999986,87944.52000000101
2019-09-18,1239377.8599999985,76394.3100000005
2019-09-19,1044641.3500000056,60533.99000000022
2019-09-20,1187432.0000000035,76632.11000000071
2019-09-23,1170394.1800000074,76737.77000000051
2019-09-24,2057963.099999998,113110.72000000153
2019-09-25,1525472.429999998,94324.11000000066
2019-09-26,1460946.6600000022,84311.95000000045
2019-09-27,1327354.4900000088,83411.38000000024
2019-09-29,117484.62000000005,7805.920000000001
2019-09-30,1410110.3800000031,81671.70000000055
2019-10-01,1432378.990000002,81763.67000000093
2019-10-02,1446972.9400000044,88463.17000000055
2019-10-03,1389372.8400000052,88595.00000000055
2019-10-04,1428449.810000008,86958.53000000074
2019-10-07,1620242.0300000065,93984.47000000095
2019-10-08,1908237.29,105465.7800000011
2019-10-09,1618184.5,96583.39000000068
2019-10-10,1478782.6200000015,80308.86000000045
2019-10-11,1491522.3700000024,95557.10000000065
2019-10-14,1792058.4499999988,102341.36000000112
2019-10-15,1734847.859999999,104399.39000000159
2019-10-16,1765637.499999997,106141.90000000074
2019-10-17,1456874.159999997,87564.42000000042
2019-10-18,1392890.7900000038,88501.62000000065
2019-10-21,1350362.920000007,87614.24000000079
2019-10-22,1485350.910000005,94553.9100000012
2019-10-23,1290604.990000011,80743.37000000056
2019-10-24,1223696.5600000033,82775.45000000043
2019-10-25,1326708.1900000058,83562.25000000079
2019-10-28,1410593.0200000056,88100.68000000074
2019-10-29,1520959.03,96540.76000000148
2019-10-30,1633080.6599999997,102275.75000000071
2019-10-31,1250404.9200000034,75540.49000000054
2019-11-01,1342668.4399999978,79561.37000000084
2019-11-02,4110.53,285.0
2019-11-04,1454288.1900000044,86759.34000000072
2019-11-05,1529735.1000000024,92017.69000000127
2019-11-06,1605067.3800000001,93037.64000000058
2019-11-07,1215742.9999999974,69769.22000000038
2019-11-08,1457920.7499999946,86988.50000000073
2019-11-11,1402218.6699999955,80021.36000000082
2019-11-12,1330812.4099999876,81725.970000001
2019-11-13,1722283.789999993,104674.48000000074
2019-11-14,1329863.0099999993,78304.18000000053
2019-11-15,397358.38000000117,22997.20999999992
2019-11-16,1183888.2800000077,75260.07000000046
2019-11-18,1333840.050000009,81944.72000000073
2019-11-19,1660632.9399999988,104471.98000000152
2019-11-20,1774527.3699999936,103485.65000000113
2019-11-21,1246644.149999998,73044.14000000025
2019-11-22,391370.26000000077,22094.789999999957
2019-11-23,1240587.539999998,77006.09000000048
2019-11-25,1768812.0399999982,103676.38000000076
2019-11-26,1671031.649999992,94993.72000000141
2019-11-27,1382960.3499999994,80756.05000000066
2019-11-29,1346208.0099999981,77169.36000000051
2019-11-30,477592.22000000085,31546.679999999862
2019-12-02,1227092.2299999988,73620.88000000059
2019-12-03,1687577.0699999896,98176.06000000145
2019-12-04,1575625.0399999889,93691.67000000068
2019-12-05,1432555.0299999975,79316.29000000052
2019-12-06,1560474.1199999955,98185.59000000096
2019-12-09,1581530.3299999943,95999.0700000009
2019-12-10,1680746.949999995,103074.72000000141
2019-12-11,1622221.5299999944,94452.70000000091
2019-12-12,1243708.8200000036,71425.35000000027
2019-12-13,1514251.6499999966,96765.26000000098
2019-12-16,1690129.7099999962,102032.36000000147
2019-12-17,1824340.7199999858,111736.91000000187
2019-12-18,1815677.1699999946,103839.80000000115
2019-12-19,1461052.539999995,81519.4700000006
2019-12-20,1879842.3699999992,114913.21000000155
2019-12-23,1379110.599999995,75063.13000000044
2019-12-24,1778074.9299999895,102272.01000000152
2019-12-26,1944481.8899999857,113819.93000000111
2019-12-27,1804352.979999997,104422.75000000105
2019-12-28,1060994.0200000028,64903.67000000071
2019-12-30,1417335.0199999947,81557.42000000052
2019-12-31,1337181.32,80330.61000000127
2020-01-02,1305943.7900000014,76695.24000000067
2020-01-03,1653931.6799999925,99097.86000000124
2020-01-06,1175793.8700000076,72378.1200000006
2020-01-07,1327608.7799999951,87141.42000000125
2020-01-08,1095765.6800000048,70542.26000000033
2020-01-09,935518.1000000064,57028.44000000018
2020-01-10,961669.740000007,63531.240000000296
2020-01-13,1118273.5200000063,69873.90000000056
2020-01-14,895005.2800000018,59492.25000000038
